matrl_id,sale_nums,sale_time
371,5.0,20190809
371,2.0,20190816
371,1.0,20190820
371,5.0,20190909
371,10.0,20190930
371,1.0,20191009
371,2.0,20191014
371,2.0,20191020
371,5.0,20191022
371,2.0,20191024
371,5.0,20191027
371,1.0,20191102
371,10.0,20191104
371,1.0,20191106
371,5.0,20191113
371,10.0,20191114
371,20.0,20191118
371,3.0,20191208
371,5.0,20191210
371,1.0,20191219
371,12.0,20191221
371,2.0,20191223
371,1.0,20200302
371,1.0,20200322
371,2.0,20200324
371,2.0,20200415
371,5.0,20200429
371,2.0,20200512
371,13.0,20200513
371,2.0,20200520
371,1.0,20200528
371,4.0,20200530
371,1.0,20200531
371,1.0,20200606
371,9.0,20200608
371,2.0,20200609
371,2.0,20200611
371,4.0,20200612
371,2.0,20200613
371,1.0,20200615
371,4.0,20200623
1195,1.0,20180302
1195,1.0,20180423
1195,1.0,20180424
1195,1.0,20180502
1195,1.0,20180518
1195,1.0,20180613
1195,1.0,20180624
1195,1.0,20180726
1195,1.0,20180728
1195,1.0,20180730
1195,1.0,20180816
1195,1.0,20180910
1195,1.0,20180930
1195,1.0,20181012
1195,1.0,20181031
1195,1.0,20181231
1195,1.0,20190102
1195,2.0,20190117
1195,1.0,20190306
1195,1.0,20190309
1195,1.0,20190311
1195,1.0,20190321
1195,1.0,20190324
1195,1.0,20190423
1195,1.0,20190424
1195,1.0,20190429
1195,1.0,20190514
1195,1.0,20190524
1195,1.0,20190603
1195,1.0,20190606
1195,1.0,20190610
1195,1.0,20190614
1195,1.0,20190619
1195,1.0,20190624
1195,1.0,20190627
1195,1.0,20190701
1195,1.0,20190708
1195,1.0,20190710
1195,1.0,20190726
1195,1.0,20190802
1195,1.0,20190806
1195,1.0,20190815
1195,1.0,20190817
1195,1.0,20190824
1195,1.0,20190901
1195,1.0,20190902
1195,1.0,20190903
1195,1.0,20190904
1195,1.0,20190911
1195,1.0,20191008
1195,1.0,20191014
1195,3.0,20191015
1195,1.0,20191022
1195,1.0,20191026
1195,1.0,20191027
1195,2.0,20191030
1195,1.0,20191103
1195,1.0,20191108
1195,1.0,20191110
1195,1.0,20191114
1195,2.0,20191115
1195,1.0,20191218
1195,2.0,20191220
1195,1.0,20200224
1195,1.0,20200309
1195,1.0,20200316
1195,1.0,20200328
1195,1.0,20200331
1195,1.0,20200415
1195,1.0,20200425
1195,1.0,20200430
1195,1.0,20200507
1195,1.0,20200513
1195,1.0,20200601
1195,1.0,20200607
1195,1.0,20200611
1196,1.0,20180115
1196,1.0,20180220
1196,1.0,20180316
1196,2.0,20180320
1196,1.0,20180403
1196,1.0,20180418
1196,1.0,20180804
1196,1.0,20180813
1196,2.0,20180821
1196,1.0,20180827
1196,3.0,20180910
1196,1.0,20180929
1196,1.0,20181030
1196,2.0,20181109
1196,1.0,20181124
1196,1.0,20190221
1196,1.0,20190411
1196,1.0,20190421
1196,2.0,20190517
1196,1.0,20190525
1196,1.0,20190709
1196,1.0,20190712
1196,1.0,20190815
1196,1.0,20190927
1196,2.0,20191007
1196,1.0,20191123
1196,1.0,20191209
1196,2.0,20191220
1196,1.0,20191224
1196,2.0,20191225
1196,1.0,20200227
1196,1.0,20200303
1196,2.0,20200315
1196,1.0,20200430
1196,1.0,20200502
1196,1.0,20200506
1196,1.0,20200522
1196,1.0,20200531
1196,1.0,20200606
1196,1.0,20200607
883,1.0,20180223
883,2.0,20180303
883,1.0,20180316
883,2.0,20180319
883,1.0,20180323
883,1.0,20180327
883,1.0,20180404
883,1.0,20180419
883,5.0,20180428
883,3.0,20180505
883,2.0,20180518
883,1.0,20180529
883,1.0,20180807
883,1.0,20180820
883,1.0,20180910
883,1.0,20180912
883,4.0,20180926
883,1.0,20180929
883,1.0,20181024
883,1.0,20181108
883,1.0,20181209
883,1.0,20190215
883,3.0,20190304
883,1.0,20190311
883,1.0,20190318
883,1.0,20190520
883,2.0,20190529
883,2.0,20190730
883,1.0,20190820
883,1.0,20190910
883,1.0,20190919
883,1.0,20190923
883,1.0,20190927
883,1.0,20190930
883,1.0,20191015
883,1.0,20191108
883,1.0,20191130
883,2.0,20191216
883,2.0,20200319
883,5.0,20200330
883,1.0,20200607
883,1.0,20200622
850,2.0,20180118
850,1.0,20180119
850,2.0,20180329
850,2.0,20180330
850,2.0,20180402
850,4.0,20180403
850,1.0,20180423
850,1.0,20180521
850,2.0,20180523
850,2.0,20180526
850,2.0,20180530
850,1.0,20180619
850,2.0,20180711
850,1.0,20180724
850,3.0,20180726
850,2.0,20180807
850,2.0,20180815
850,1.0,20180816
850,2.0,20180820
850,2.0,20180829
850,2.0,20180831
850,1.0,20180906
850,1.0,20180908
850,1.0,20180929
850,1.0,20180930
850,4.0,20181008
850,2.0,20181011
850,1.0,20181012
850,2.0,20181016
850,2.0,20181026
850,3.0,20181102
850,2.0,20181109
850,2.0,20181112
850,2.0,20181113
850,2.0,20181128
850,2.0,20181213
850,2.0,20181217
850,2.0,20181220
850,2.0,20190110
850,2.0,20190114
850,2.0,20190115
850,2.0,20190225
850,1.0,20190227
850,1.0,20190306
850,2.0,20190316
850,2.0,20190402
850,4.0,20190403
850,1.0,20190408
850,2.0,20190409
850,2.0,20190422
850,1.0,20190506
850,1.0,20190511
850,1.0,20190513
850,2.0,20190514
850,1.0,20190516
850,2.0,20190519
850,1.0,20190522
850,2.0,20190529
850,4.0,20190606
850,2.0,20190627
850,1.0,20190711
850,2.0,20190801
850,2.0,20190810
850,2.0,20190822
850,2.0,20190827
850,4.0,20190918
850,2.0,20190919
850,2.0,20190923
850,2.0,20190924
850,1.0,20190925
850,2.0,20191009
850,2.0,20191011
850,2.0,20191016
850,2.0,20191021
850,4.0,20191106
850,4.0,20191216
850,2.0,20191218
850,2.0,20200310
850,2.0,20200311
850,2.0,20200320
850,2.0,20200325
850,1.0,20200412
850,3.0,20200413
850,2.0,20200415
850,2.0,20200428
850,2.0,20200511
850,2.0,20200607
850,2.0,20200629
262,2.0,20180118
262,2.0,20180122
262,2.0,20180530
262,2.0,20180611
262,1.0,20180711
262,1.0,20180719
262,2.0,20180807
262,2.0,20180815
262,2.0,20180820
262,2.0,20180826
262,2.0,20180906
262,2.0,20180930
262,2.0,20181008
262,2.0,20181016
262,2.0,20181102
262,2.0,20181107
262,2.0,20181109
262,2.0,20181112
262,2.0,20181113
262,1.0,20190227
262,1.0,20190306
262,2.0,20190316
262,2.0,20190402
262,2.0,20190403
262,4.0,20190410
262,1.0,20190506
262,2.0,20190511
262,1.0,20190514
262,1.0,20190528
262,4.0,20190606
262,1.0,20190711
262,2.0,20190810
262,2.0,20190822
262,2.0,20190827
262,1.0,20190918
262,2.0,20190923
262,3.0,20190924
262,1.0,20191009
262,2.0,20191011
262,2.0,20191105
262,2.0,20191216
262,2.0,20191218
262,1.0,20200412
262,1.0,20200413
262,2.0,20200428
262,2.0,20200607
787,1.0,20180121
787,1.0,20180122
787,1.0,20180323
787,1.0,20180425
787,1.0,20180428
787,2.0,20180526
787,1.0,20180611
787,1.0,20180720
787,1.0,20180803
787,1.0,20181120
787,1.0,20181210
787,1.0,20190225
787,1.0,20190304
787,1.0,20190426
787,1.0,20190501
787,1.0,20190511
787,2.0,20190606
787,1.0,20190807
787,1.0,20190817
787,1.0,20190923
787,1.0,20191016
787,1.0,20191130
787,1.0,20191207
787,1.0,20191216
787,1.0,20200221
787,1.0,20200323
787,1.0,20200415
461,4.0,20180110
461,6.0,20180330
461,2.0,20180402
461,4.0,20180514
461,1.0,20180517
461,2.0,20180602
461,2.0,20180614
461,2.0,20180711
461,1.0,20180724
461,1.0,20180726
461,8.0,20180803
461,5.0,20180807
461,1.0,20180810
461,1.0,20180815
461,1.0,20180821
461,2.0,20180829
461,2.0,20180930
461,2.0,20181008
461,2.0,20181022
461,3.0,20181102
461,3.0,20181107
461,4.0,20181112
461,4.0,20181113
461,2.0,20181127
461,2.0,20181129
461,1.0,20190306
461,2.0,20190316
461,2.0,20190403
461,2.0,20190409
461,2.0,20190419
461,2.0,20190426
461,1.0,20190506
461,1.0,20190509
461,1.0,20190516
461,2.0,20190518
461,2.0,20190531
461,2.0,20190619
461,4.0,20190620
461,1.0,20190711
461,2.0,20190713
461,3.0,20190725
461,2.0,20190810
461,2.0,20190827
461,2.0,20190918
461,2.0,20190923
461,2.0,20190924
461,2.0,20190930
461,2.0,20191016
461,1.0,20191101
461,5.0,20191106
461,2.0,20191122
461,1.0,20191128
461,1.0,20191207
461,2.0,20191213
461,2.0,20191223
461,2.0,20200316
461,1.0,20200405
461,2.0,20200428
461,2.0,20200606
461,2.0,20200620
461,2.0,20200629
40,4.0,20180116
40,2.0,20180122
40,2.0,20180220
40,1.0,20180312
40,4.0,20180320
40,1.0,20180417
40,2.0,20180518
40,4.0,20180530
40,3.0,20180706
40,4.0,20180823
40,4.0,20181022
40,2.0,20181119
40,2.0,20181120
40,2.0,20181210
40,2.0,20181220
40,4.0,20190115
40,2.0,20190220
40,4.0,20190403
40,2.0,20190407
40,2.0,20190501
40,3.0,20190606
40,5.0,20190622
40,2.0,20190713
40,4.0,20190918
40,2.0,20190930
40,2.0,20191012
40,4.0,20191013
40,2.0,20191016
40,2.0,20191106
40,3.0,20191207
40,1.0,20191214
40,2.0,20191227
40,4.0,20200221
40,2.0,20200413
40,2.0,20200602
40,1.0,20200627
160,2.0,20180122
160,1.0,20180320
160,2.0,20180706
160,1.0,20180806
160,1.0,20180807
160,2.0,20180930
160,1.0,20181120
160,2.0,20181217
160,1.0,20190220
160,1.0,20190407
160,4.0,20190606
160,2.0,20190918
160,1.0,20191016
160,1.0,20191101
160,1.0,20191119
160,2.0,20191216
160,1.0,20200221
160,1.0,20200413
160,1.0,20200602
198,1.0,20180207
198,3.0,20180226
198,2.0,20180306
198,1.0,20180320
198,7.0,20180402
198,2.0,20180403
198,4.0,20180420
198,2.0,20180422
198,5.0,20180424
198,4.0,20180724
198,4.0,20180725
198,2.0,20180728
198,2.0,20180814
198,3.0,20180823
198,1.0,20180830
198,1.0,20180906
198,4.0,20181030
198,2.0,20181106
198,1.0,20181110
198,1.0,20181113
198,4.0,20181120
198,2.0,20181121
198,2.0,20181122
198,2.0,20181123
198,1.0,20181124
198,2.0,20181207
198,4.0,20190107
198,2.0,20190305
198,2.0,20190308
198,2.0,20190309
198,2.0,20190312
198,1.0,20190317
198,1.0,20190318
198,4.0,20190328
198,4.0,20190329
198,2.0,20190414
198,2.0,20190527
198,1.0,20190528
198,2.0,20190529
198,2.0,20190531
198,2.0,20190620
198,2.0,20190717
198,1.0,20190729
198,4.0,20190816
198,4.0,20190903
198,2.0,20190906
198,1.0,20190909
198,9.0,20190918
198,1.0,20191007
198,4.0,20191030
198,1.0,20191118
198,4.0,20191204
198,2.0,20191213
198,2.0,20191226
198,2.0,20191229
198,1.0,20200110
198,2.0,20200301
198,4.0,20200316
198,2.0,20200321
198,2.0,20200325
198,2.0,20200331
198,4.0,20200405
198,2.0,20200411
198,8.0,20200415
198,2.0,20200425
198,4.0,20200508
198,1.0,20200514
198,1.0,20200515
198,2.0,20200519
198,2.0,20200525
198,2.0,20200527
198,4.0,20200605
198,1.0,20200625
198,2.0,20200628
721,1.0,20180123
721,1.0,20180126
721,2.0,20180302
721,1.0,20180303
721,1.0,20180311
721,1.0,20180316
721,1.0,20180319
721,1.0,20180321
721,1.0,20180330
721,1.0,20180331
721,2.0,20180408
721,2.0,20180411
721,1.0,20180413
721,1.0,20180421
721,2.0,20180422
721,1.0,20180429
721,1.0,20180504
721,1.0,20180507
721,1.0,20180510
721,1.0,20180513
721,1.0,20180521
721,1.0,20180526
721,1.0,20180528
721,1.0,20180607
721,2.0,20180627
721,2.0,20180713
721,1.0,20180716
721,1.0,20180718
721,1.0,20180724
721,1.0,20180726
721,1.0,20180803
721,3.0,20180806
721,1.0,20180818
721,1.0,20180819
721,1.0,20180820
721,1.0,20180822
721,1.0,20180830
721,1.0,20180918
721,1.0,20180920
721,1.0,20180926
721,1.0,20180927
721,1.0,20181006
721,1.0,20181008
721,2.0,20181010
721,2.0,20181011
721,1.0,20181108
721,1.0,20181120
721,1.0,20181122
721,4.0,20181123
721,1.0,20181128
721,1.0,20181205
721,1.0,20181219
721,1.0,20190103
721,1.0,20190104
721,1.0,20190110
721,1.0,20190304
721,1.0,20190309
721,1.0,20190316
721,1.0,20190407
721,1.0,20190426
721,1.0,20190502
721,1.0,20190503
721,1.0,20190506
721,2.0,20190511
721,1.0,20190606
721,1.0,20190618
721,1.0,20190622
721,2.0,20190625
721,1.0,20190703
721,1.0,20190714
721,1.0,20190722
721,1.0,20190724
721,1.0,20190729
721,1.0,20190805
721,1.0,20190817
721,1.0,20190819
721,1.0,20190823
721,1.0,20190824
721,1.0,20190904
721,1.0,20190912
721,1.0,20190917
721,2.0,20190924
721,1.0,20190930
721,1.0,20191006
721,1.0,20191019
721,1.0,20191022
721,2.0,20191026
721,1.0,20191110
721,1.0,20191115
721,1.0,20191120
721,1.0,20191122
721,2.0,20191226
721,1.0,20200309
721,1.0,20200320
721,1.0,20200321
721,1.0,20200322
721,1.0,20200326
721,1.0,20200331
721,1.0,20200405
721,1.0,20200408
721,1.0,20200411
721,1.0,20200420
721,1.0,20200421
721,1.0,20200422
721,1.0,20200503
721,1.0,20200505
721,1.0,20200508
721,1.0,20200513
721,1.0,20200515
721,1.0,20200520
721,1.0,20200522
721,1.0,20200524
721,2.0,20200603
721,1.0,20200609
721,1.0,20200615
721,1.0,20200619
721,1.0,20200625
721,1.0,20200628
1164,2.0,20180110
1164,2.0,20180131
1164,2.0,20180201
1164,2.0,20180305
1164,2.0,20180312
1164,2.0,20180321
1164,2.0,20180326
1164,2.0,20180402
1164,2.0,20180405
1164,1.0,20180419
1164,2.0,20180504
1164,2.0,20180605
1164,4.0,20180607
1164,4.0,20180618
1164,1.0,20180804
1164,1.0,20180805
1164,2.0,20180810
1164,2.0,20180822
1164,2.0,20180824
1164,2.0,20180910
1164,2.0,20180911
1164,2.0,20181020
1164,2.0,20181103
1164,2.0,20181108
1164,1.0,20181129
1164,3.0,20181205
1164,2.0,20181206
1164,1.0,20181210
1164,2.0,20190227
1164,2.0,20190304
1164,4.0,20190329
1164,2.0,20190401
1164,2.0,20190403
1164,2.0,20190423
1164,2.0,20190427
1164,2.0,20190515
1164,2.0,20190516
1164,2.0,20190517
1164,4.0,20190613
1164,3.0,20190722
1164,2.0,20190805
1164,2.0,20190824
1164,4.0,20190918
1164,2.0,20190930
1164,4.0,20191008
1164,2.0,20191021
1164,2.0,20191101
1164,2.0,20191110
1164,2.0,20191126
1164,2.0,20191230
1164,2.0,20200229
1164,2.0,20200314
1164,10.0,20200330
1164,2.0,20200405
1164,2.0,20200414
1164,2.0,20200426
1164,2.0,20200501
1164,2.0,20200508
1164,2.0,20200510
1164,1.0,20200528
1164,2.0,20200605
894,2.0,20180202
894,2.0,20180321
894,2.0,20180405
894,2.0,20180510
894,2.0,20180605
894,4.0,20180618
894,2.0,20180804
894,2.0,20180822
894,2.0,20180910
894,2.0,20180911
894,2.0,20181020
894,4.0,20181102
894,2.0,20181103
894,2.0,20181205
894,2.0,20181206
894,3.0,20181225
894,1.0,20190109
894,2.0,20190304
894,2.0,20190401
894,2.0,20190423
894,2.0,20190515
894,2.0,20190516
894,2.0,20190613
894,2.0,20190805
894,2.0,20190824
894,2.0,20190918
894,2.0,20191008
894,2.0,20191021
894,2.0,20191126
894,2.0,20200301
894,2.0,20200414
894,2.0,20200426
894,2.0,20200508
131,4.0,20180112
131,2.0,20180122
131,4.0,20180404
131,2.0,20180423
131,2.0,20180510
131,2.0,20180621
131,2.0,20180703
131,4.0,20180718
131,8.0,20180731
131,2.0,20180914
131,1.0,20181108
131,1.0,20181109
131,2.0,20181123
131,2.0,20181203
131,4.0,20181215
131,6.0,20190226
131,1.0,20190227
131,3.0,20190309
131,1.0,20190311
131,2.0,20190313
131,4.0,20190320
131,1.0,20190323
131,2.0,20190409
131,1.0,20190724
131,1.0,20190730
131,5.0,20190806
131,1.0,20190814
131,2.0,20190818
131,1.0,20190824
131,3.0,20190906
131,4.0,20190910
131,5.0,20190918
131,1.0,20190922
131,6.0,20191111
131,2.0,20191114
131,6.0,20191119
131,2.0,20191129
131,4.0,20191220
131,2.0,20200318
131,4.0,20200327
131,1.0,20200516
131,4.0,20200618
64,4.0,20180112
64,2.0,20180122
64,2.0,20180127
64,4.0,20180404
64,2.0,20180423
64,2.0,20180510
64,2.0,20180621
64,2.0,20180703
64,4.0,20180718
64,8.0,20180731
64,2.0,20180914
64,4.0,20181027
64,1.0,20181108
64,1.0,20181109
64,2.0,20181123
64,2.0,20181203
64,3.0,20181204
64,3.0,20181205
64,1.0,20181210
64,4.0,20181215
64,1.0,20190120
64,6.0,20190226
64,1.0,20190227
64,4.0,20190309
64,2.0,20190313
64,4.0,20190320
64,1.0,20190323
64,2.0,20190409
64,1.0,20190524
64,1.0,20190724
64,1.0,20190730
64,5.0,20190806
64,1.0,20190814
64,2.0,20190818
64,5.0,20190906
64,4.0,20190910
64,3.0,20190918
64,2.0,20190919
64,10.0,20191111
64,2.0,20191114
64,2.0,20191119
64,6.0,20191129
64,1.0,20191130
64,2.0,20191226
64,4.0,20200110
64,1.0,20200111
64,1.0,20200113
64,1.0,20200309
64,2.0,20200318
64,4.0,20200327
64,1.0,20200402
64,2.0,20200407
64,15.0,20200418
64,5.0,20200618
41,4.0,20180112
41,2.0,20180206
41,2.0,20180502
41,2.0,20180507
41,2.0,20180510
41,4.0,20180604
41,2.0,20180621
41,8.0,20180731
41,6.0,20180914
41,8.0,20181017
41,1.0,20181108
41,1.0,20181109
41,2.0,20181123
41,2.0,20181203
41,3.0,20181205
41,4.0,20181213
41,4.0,20181215
41,10.0,20190226
41,1.0,20190227
41,4.0,20190309
41,4.0,20190311
41,4.0,20190320
41,1.0,20190323
41,4.0,20190325
41,2.0,20190409
41,4.0,20190517
41,6.0,20190609
41,1.0,20190624
41,4.0,20190705
41,4.0,20190715
41,1.0,20190724
41,1.0,20190730
41,6.0,20190806
41,1.0,20190814
41,8.0,20190906
41,4.0,20190910
41,6.0,20191111
41,2.0,20191114
41,10.0,20191116
41,4.0,20191119
41,4.0,20191129
41,2.0,20191226
41,2.0,20200318
41,4.0,20200327
41,8.0,20200515
41,1.0,20200519
41,3.0,20200522
41,2.0,20200530
41,4.0,20200618
41,4.0,20200626
278,2.0,20180117
278,1.0,20180119
278,2.0,20180126
278,2.0,20180320
278,1.0,20180322
278,1.0,20180407
278,1.0,20180414
278,2.0,20180504
278,7.0,20180505
278,7.0,20180507
278,2.0,20180510
278,2.0,20180514
278,4.0,20180608
278,1.0,20180620
278,1.0,20180629
278,2.0,20180711
278,4.0,20180716
278,1.0,20180815
278,1.0,20180829
278,3.0,20180907
278,1.0,20180913
278,2.0,20180930
278,1.0,20181009
278,1.0,20181028
278,1.0,20181102
278,2.0,20181105
278,1.0,20181117
278,1.0,20181119
278,1.0,20181124
278,1.0,20181126
278,4.0,20181212
278,1.0,20190115
278,2.0,20190216
278,3.0,20190226
278,2.0,20190311
278,1.0,20190321
278,1.0,20190327
278,2.0,20190402
278,1.0,20190413
278,11.0,20190425
278,1.0,20190518
278,1.0,20190524
278,1.0,20190528
278,1.0,20190621
278,2.0,20190628
278,4.0,20190630
278,2.0,20190708
278,1.0,20190718
278,4.0,20190812
278,2.0,20190816
278,6.0,20190830
278,1.0,20190906
278,1.0,20190908
278,2.0,20190909
278,1.0,20191018
278,4.0,20191024
278,1.0,20191025
278,1.0,20191112
278,1.0,20191124
278,1.0,20191204
278,2.0,20191221
278,1.0,20200501
278,3.0,20200506
278,1.0,20200509
278,1.0,20200522
278,1.0,20200601
278,1.0,20200603
278,1.0,20200608
278,1.0,20200610
278,2.0,20200614
278,1.0,20200619
278,4.0,20200622
137,2.0,20180116
137,3.0,20180129
137,4.0,20180323
137,2.0,20180326
137,4.0,20180420
137,1.0,20180424
137,2.0,20180613
137,1.0,20180619
137,1.0,20180622
137,2.0,20180629
137,4.0,20180703
137,2.0,20180814
137,4.0,20180817
137,1.0,20180830
137,2.0,20180903
137,1.0,20181015
137,5.0,20181016
137,4.0,20190109
137,1.0,20190312
137,1.0,20190318
137,4.0,20190328
137,1.0,20190405
137,2.0,20190408
137,4.0,20190418
137,2.0,20190510
137,6.0,20190523
137,3.0,20190527
137,3.0,20190620
137,1.0,20190622
137,10.0,20190811
137,2.0,20190906
137,4.0,20190909
137,4.0,20190927
137,1.0,20191103
137,4.0,20191203
137,2.0,20191213
137,8.0,20191225
137,2.0,20200116
137,4.0,20200415
137,1.0,20200514
137,1.0,20200530
137,1.0,20200625
407,1.0,20180115
407,1.0,20180302
407,1.0,20180420
407,1.0,20180511
407,1.0,20180517
407,1.0,20180524
407,1.0,20180718
407,1.0,20180727
407,1.0,20180808
407,1.0,20181108
407,1.0,20181116
407,1.0,20181203
407,1.0,20181227
407,1.0,20190225
407,1.0,20190411
407,1.0,20190430
407,1.0,20190505
407,1.0,20190512
407,1.0,20190609
407,1.0,20190626
407,1.0,20190730
407,1.0,20190805
407,1.0,20190810
407,1.0,20190830
407,1.0,20191107
407,1.0,20191112
407,1.0,20200318
407,1.0,20200330
407,1.0,20200408
407,1.0,20200412
407,1.0,20200516
407,1.0,20200530
407,1.0,20200630
1083,1.0,20180115
1083,2.0,20180305
1083,1.0,20180315
1083,1.0,20180327
1083,1.0,20180416
1083,1.0,20180420
1083,1.0,20180518
1083,1.0,20180523
1083,1.0,20180529
1083,1.0,20180605
1083,1.0,20180918
1083,1.0,20180928
1083,1.0,20180930
1083,1.0,20181205
1083,1.0,20181216
1083,1.0,20190310
1083,1.0,20190325
1083,1.0,20190329
1083,1.0,20190429
1083,1.0,20190505
1083,1.0,20190506
1083,1.0,20190519
1083,1.0,20190523
1083,1.0,20190612
1083,1.0,20190711
1083,1.0,20190804
1083,1.0,20190813
1083,1.0,20190826
1083,1.0,20190904
1083,1.0,20190925
1083,1.0,20191109
1083,1.0,20191112
1083,1.0,20191113
1083,1.0,20191118
1083,1.0,20191230
1083,1.0,20200110
1083,1.0,20200507
1083,1.0,20200521
1083,1.0,20200624
1175,3.0,20180308
1175,1.0,20180311
1175,1.0,20180315
1175,1.0,20180322
1175,2.0,20180326
1175,1.0,20180330
1175,1.0,20180331
1175,1.0,20180524
1175,1.0,20180613
1175,1.0,20180629
1175,1.0,20180709
1175,1.0,20180723
1175,1.0,20180726
1175,1.0,20180818
1175,1.0,20180826
1175,1.0,20180905
1175,1.0,20181012
1175,1.0,20181108
1175,1.0,20181214
1175,1.0,20190114
1175,1.0,20190322
1175,1.0,20190327
1175,1.0,20190411
1175,1.0,20190704
1175,1.0,20190803
1175,1.0,20190927
1175,1.0,20191016
1175,3.0,20191030
1175,1.0,20200113
1175,1.0,20200303
1175,1.0,20200318
1175,1.0,20200415
1175,1.0,20200615
554,1.0,20180227
554,1.0,20180303
554,1.0,20180312
554,1.0,20180319
554,2.0,20180321
554,3.0,20180330
554,1.0,20180402
554,1.0,20180408
554,1.0,20180412
554,1.0,20180423
554,2.0,20180426
554,1.0,20180501
554,1.0,20180504
554,2.0,20180507
554,3.0,20180523
554,2.0,20180529
554,1.0,20180531
554,1.0,20180615
554,2.0,20180619
554,1.0,20180620
554,1.0,20180622
554,1.0,20180625
554,1.0,20180703
554,1.0,20180704
554,1.0,20180717
554,1.0,20180718
554,1.0,20180723
554,1.0,20180730
554,1.0,20180807
554,1.0,20180809
554,1.0,20180812
554,1.0,20180817
554,1.0,20180903
554,2.0,20180905
554,2.0,20180920
554,1.0,20180927
554,1.0,20181012
554,1.0,20181015
554,1.0,20181018
554,2.0,20181114
554,1.0,20181120
554,1.0,20181210
554,3.0,20181213
554,1.0,20181215
554,1.0,20181221
554,1.0,20190104
554,2.0,20190105
554,1.0,20190122
554,1.0,20190126
554,1.0,20190219
554,2.0,20190220
554,1.0,20190227
554,2.0,20190228
554,1.0,20190301
554,1.0,20190307
554,1.0,20190308
554,2.0,20190310
554,2.0,20190312
554,1.0,20190314
554,1.0,20190317
554,1.0,20190318
554,2.0,20190321
554,1.0,20190322
554,1.0,20190326
554,1.0,20190401
554,1.0,20190404
554,1.0,20190408
554,1.0,20190416
554,2.0,20190417
554,1.0,20190425
554,1.0,20190426
554,2.0,20190429
554,1.0,20190514
554,2.0,20190522
554,1.0,20190619
554,1.0,20190708
554,1.0,20190720
554,1.0,20190723
554,2.0,20190803
554,1.0,20190808
554,1.0,20190826
554,1.0,20190904
554,2.0,20190909
554,1.0,20190918
554,1.0,20190923
554,1.0,20190926
554,2.0,20190927
554,4.0,20190930
554,1.0,20191009
554,1.0,20191023
554,1.0,20191114
554,1.0,20191120
554,2.0,20191219
554,1.0,20191223
554,1.0,20200310
554,5.0,20200321
554,1.0,20200413
554,1.0,20200415
554,1.0,20200416
554,2.0,20200418
554,1.0,20200426
554,1.0,20200515
554,1.0,20200519
554,1.0,20200520
554,1.0,20200525
554,1.0,20200608
554,1.0,20200613
554,1.0,20200618
554,1.0,20200622
660,1.0,20180126
660,1.0,20180226
660,1.0,20180227
660,1.0,20180315
660,1.0,20180323
660,1.0,20180403
660,1.0,20180417
660,1.0,20180418
660,1.0,20180424
660,1.0,20180510
660,1.0,20180513
660,1.0,20180517
660,1.0,20180518
660,2.0,20180522
660,1.0,20180604
660,1.0,20180620
660,2.0,20180809
660,1.0,20180810
660,2.0,20180822
660,1.0,20180903
660,1.0,20180908
660,1.0,20180912
660,1.0,20180928
660,1.0,20181010
660,1.0,20181028
660,1.0,20181224
660,1.0,20190110
660,1.0,20190120
660,1.0,20190227
660,1.0,20190305
660,2.0,20190306
660,1.0,20190310
660,1.0,20190312
660,1.0,20190321
660,1.0,20190329
660,1.0,20190418
660,1.0,20190501
660,1.0,20190507
660,1.0,20190509
660,5.0,20190511
660,1.0,20190513
660,1.0,20190531
660,1.0,20190612
660,1.0,20190619
660,1.0,20190702
660,1.0,20190705
660,1.0,20190716
660,1.0,20190721
660,5.0,20190727
660,2.0,20190810
660,1.0,20190816
660,1.0,20190819
660,1.0,20190829
660,2.0,20190831
660,1.0,20190909
660,10.0,20190927
660,1.0,20191029
660,1.0,20191215
660,1.0,20200227
660,3.0,20200321
660,1.0,20200404
660,1.0,20200411
660,1.0,20200415
660,1.0,20200418
660,1.0,20200419
660,1.0,20200507
660,1.0,20200521
660,2.0,20200525
660,1.0,20200526
660,1.0,20200601
660,1.0,20200603
660,1.0,20200613
660,1.0,20200620
660,1.0,20200622
286,1.0,20180305
286,1.0,20180316
286,6.0,20180323
286,1.0,20180330
286,5.0,20180404
286,1.0,20180410
286,1.0,20180413
286,2.0,20180505
286,1.0,20180510
286,1.0,20180610
286,1.0,20180615
286,1.0,20180620
286,1.0,20180717
286,3.0,20180727
286,1.0,20180803
286,2.0,20180823
286,1.0,20180925
286,5.0,20180926
286,1.0,20180929
286,1.0,20181008
286,3.0,20181014
286,1.0,20181103
286,1.0,20190114
286,1.0,20190302
286,3.0,20190509
286,2.0,20190513
286,1.0,20190614
286,1.0,20190712
286,1.0,20190725
286,3.0,20190731
286,1.0,20190818
286,1.0,20191105
286,1.0,20191122
286,11.0,20191128
286,6.0,20191217
286,6.0,20191220
286,5.0,20200217
286,1.0,20200224
286,3.0,20200228
286,1.0,20200305
286,1.0,20200313
286,1.0,20200327
286,1.0,20200403
286,6.0,20200410
286,2.0,20200602
795,2.0,20180115
795,1.0,20180120
795,2.0,20180129
795,1.0,20180131
795,1.0,20180202
795,3.0,20180205
795,1.0,20180206
795,1.0,20180223
795,2.0,20180225
795,1.0,20180305
795,1.0,20180306
795,2.0,20180309
795,1.0,20180311
795,2.0,20180312
795,2.0,20180320
795,2.0,20180321
795,2.0,20180322
795,2.0,20180324
